,sensor_id,group,test,predict,lower,upper,std_test,std_predict,std_lower,std_upper
2019-09-01 18:00:00,36,1,173,524,249,550,-0.5141826321941418,0.739339778727559,-0.24030898552799695,0.831763086827602
2019-09-01 19:00:00,36,1,217,399,156,456,-0.3571099983515801,0.29568859877702874,-0.5737631819619471,0.49819885129716823
2019-09-01 20:00:00,36,1,175,306,74,374,-0.50704296701948,-0.03782024539360251,-0.8652628376365383,0.20655828236588025
2019-09-01 21:00:00,36,1,156,224,0,296,-0.574869786178768,-0.32938991767047854,-1.1317636698023963,-0.07291925838774771
2019-09-01 22:00:00,36,1,95,146,0,238,-0.792629574005956,-0.6087875690371303,-1.1317636698023963,-0.2806080059885657
2019-09-01 23:00:00,36,1,231,88,0,181,-0.30713234212894674,-0.8164026282379436,-1.1317636698023963,-0.4835847215122283
2019-09-02 00:00:00,36,1,189,31,0,169,-0.4570653107968467,-1.0200844223983478,-1.1317636698023963,-0.52655029819568
2019-08-26 00:00:00,39,2,11,0,0,-62,-0.7878039776390463,-0.8174042071285856,-0.8174042071285856,-1.0041170236823982
2019-08-26 01:00:00,39,2,17,0,0,-46,-0.7700438399453228,-0.8174042071285856,-0.8174042071285856,-0.9570167222674069
2019-08-26 02:00:00,39,2,10,0,0,-16,-0.7907640005880002,-0.8174042071285856,-0.8174042071285856,-0.8706686271850389
2019-08-26 03:00:00,39,2,6,0,0,19,-0.802604092383816,-0.8174042071285856,-0.8174042071285856,-0.7616568955267722
2019-08-26 04:00:00,39,2,8,0,0,65,-0.7966840464859082,-0.8174042071285856,-0.8174042071285856,-0.627121443557825
2019-08-26 05:00:00,39,2,30,0,0,142,-0.7315635416089217,-0.8174042071285856,-0.8174042071285856,-0.39840892679028306
2019-08-26 06:00:00,39,2,106,0,0,296,-0.5066017974884229,-0.8174042071285856,-0.8174042071285856,0.05859899505713018
2019-08-26 07:00:00,39,2,301,120,219,574,0.07060267755759339,-0.4632478347954688,-0.17134221793935706,0.8809820879354802
2019-08-26 08:00:00,39,2,764,396,118,475,1.441093302923263,0.35452525051295536,-0.47012436936141244,0.5869871494982352
2019-08-26 09:00:00,39,2,805,296,152,510,1.5624542438303743,0.05815848953412037,-0.36925416011126444,0.6919392459363252
2019-08-26 10:00:00,39,2,511,331,245,604,0.6922074968379187,0.1611388665180364,-0.09351581620596144,0.9699294407311176
2019-08-26 11:00:00,39,2,522,425,573,933,0.724767749276412,0.43811521155219574,0.8776029386078348,1.9414781253424953
2019-08-26 12:00:00,39,2,1238,753,566,925,2.844144180727426,1.4094931172345468,0.8564661021199873,1.920433476508237
2019-08-26 13:00:00,39,2,1146,746,398,757,2.5718220694236646,1.3884189561746543,0.35858537525147904,1.4225749278141566
2019-08-26 14:00:00,39,2,549,577,389,749,0.8046883688981681,0.8905135297032911,0.3325215915353066,1.3967250606958812
2019-08-26 15:00:00,39,2,383,569,458,818,0.31332455937181564,0.8645576725314504,0.5369789336297761,1.6013885309877662
2019-08-26 16:00:00,39,2,437,638,673,1033,0.47316579861532787,1.0691489090450828,1.1741607038648096,2.2386060288114327
2019-08-26 17:00:00,39,2,659,853,446,806,1.1302908932831004,1.706362789917769,0.5022163658173278,1.5666542059409112
2019-08-26 18:00:00,39,2,357,626,205,564,0.23636396269901347,1.0344183330290158,-0.21278974482303042,0.8516340776952196
2019-08-26 19:00:00,39,2,132,385,86,445,-0.4296412008156208,0.31937734322820704,-0.5656372293394292,0.49886740044359396
2019-08-26 20:00:00,39,2,83,265,0,338,-0.5746823253143634,-0.033434842554974545,-0.8174042071285856,0.18231690256971844
2019-08-26 21:00:00,39,2,97,158,0,237,-0.5332420040290083,-0.3500298170564648,-0.8174042071285856,-0.11856603342601002
2019-08-26 22:00:00,39,2,29,57,0,147,-0.7345235645578756,-0.6509331186425606,-0.8174042071285856,-0.3832511695948322
2019-08-26 23:00:00,39,2,29,0,0,104,-0.7345235645578756,-0.8174042071285856,-0.8174042071285856,-0.5115251822043073
2019-08-27 00:00:00,39,2,10,0,0,90,-0.7907640005880002,-0.8174042071285856,-0.8174042071285856,-0.5538050341607064
2019-08-27 01:00:00,39,2,7,0,0,80,-0.7996440694348621,-0.8174042071285856,-0.8174042071285856,-0.5808018354754406
2019-08-27 02:00:00,39,2,7,0,0,80,-0.7996440694348621,-0.8174042071285856,-0.8174042071285856,-0.5835032092899822
2019-08-27 03:00:00,39,2,20,0,0,78,-0.761163771098461,-0.8174042071285856,-0.8174042071285856,-0.5870262677296789
2019-08-27 04:00:00,39,2,17,0,0,99,-0.7700438399453228,-0.8174042071285856,-0.8174042071285856,-0.5255340407449173
2019-08-27 05:00:00,39,2,25,0,0,185,-0.7463636563536913,-0.8174042071285856,-0.8174042071285856,-0.2721321728064826
2019-08-27 06:00:00,39,2,122,5,0,331,-0.4592414303051601,-0.8047013636817725,-0.8174042071285856,0.16095205955691388
2019-08-27 07:00:00,39,2,324,151,246,606,0.13868320538353376,-0.3716518586292154,-0.09091289698139315,0.9742794038869743
2019-08-27 08:00:00,39,2,796,426,117,477,1.535814037289789,0.4416452009507868,-0.47122936359902795,0.5940126087170954
2019-08-27 09:00:00,39,2,854,297,111,471,1.707495368329117,0.061355630250929466,-0.48897175212334937,0.5763116014264873
2019-08-27 10:00:00,39,2,491,291,232,592,0.63300703785884,0.04363121254261203,-0.13232494174148052,0.933011005600928
2019-08-27 11:00:00,39,2,498,412,534,894,0.6537271985015176,0.40030234418213023,0.7611116562602335,1.8265088156991278
2019-08-27 12:00:00,39,2,1287,714,559,918,2.9891853052261688,1.2937688174970117,0.8343213085802519,1.8997828928906728
2019-08-27 13:00:00,39,2,1163,738,428,788,2.622142459555881,1.3670131421159675,0.44785032017489945,1.5133654394269724
2019-08-27 14:00:00,39,2,573,608,423,783,0.8757289196730623,0.9805702434284519,0.4328040208027346,1.498367146255323
2019-08-27 15:00:00,39,2,443,603,513,873,0.49092593630905146,0.965547011447626,0.7004742930968761,1.7660893753513178
2019-08-27 16:00:00,39,2,500,693,743,1103,0.6596472443994255,1.2332420107740916,1.380980738558252,2.446653174432207
2019-08-27 17:00:00,39,2,624,923,488,848,1.026690090069713,1.913776406352261,0.6266043131365553,1.692337265385651
2019-08-27 18:00:00,39,2,369,668,251,611,0.2718842380864606,1.1594314758580115,-0.07571025016838423,0.9900777729655612
2019-08-27 19:00:00,39,2,156,431,126,486,-0.3586006500407265,0.4571452496848695,-0.44735749976170996,0.6184821767322398
2019-08-27 20:00:00,39,2,110,306,34,394,-0.49476170569260725,0.08552363862670355,-0.7192226223094604,0.3466695257402075
2019-08-27 21:00:00,39,2,101,214,0,266,-0.5214019122331927,-0.1863159899815937,-0.8174042071285856,-0.03226494115978862
2019-08-27 22:00:00,39,2,56,86,0,170,-0.6546029449361195,-0.5652788228906301,-0.8174042071285856,-0.3163203750597132
2019-08-27 23:00:00,39,2,33,0,0,113,-0.7226834727620599,-0.8174042071285856,-0.8174042071285856,-0.48529085697246577
2019-08-28 00:00:00,39,2,9,0,0,93,-0.7937240235369543,-0.8174042071285856,-0.8174042071285856,-0.5421402902043349
2019-08-28 01:00:00,39,2,8,0,0,82,-0.7966840464859082,-0.8174042071285856,-0.8174042071285856,-0.5747525025380078
2019-08-28 02:00:00,39,2,2,0,0,80,-0.8144441841796317,-0.8174042071285856,-0.8174042071285856,-0.5823434752602464
2019-08-28 03:00:00,39,2,11,0,0,79,-0.7878039776390463,-0.8174042071285856,-0.8174042071285856,-0.5850001399627798
2019-08-28 04:00:00,39,2,7,0,0,99,-0.7996440694348621,-0.8174042071285856,-0.8174042071285856,-0.5246351287456857
2019-08-28 05:00:00,39,2,15,0,0,181,-0.7759638858432306,-0.8174042071285856,-0.8174042071285856,-0.28403771628088004
2019-08-28 06:00:00,39,2,123,1,0,320,-0.45628140735620615,-0.8172714284978968,-0.8174042071285856,0.12956300235931062
2019-08-28 07:00:00,39,2,357,140,235,595,0.23636396269901347,-0.4036978415324857,-0.1226964514495687,0.94380150126336
2019-08-28 08:00:00,39,2,832,415,123,484,1.6423748634521305,0.4105130792712224,-0.4541434671626241,0.6124101156344208
2019-08-28 09:00:00,39,2,760,303,136,496,1.4292532111274474,0.07909393883031365,-0.4161143196163123,0.650494625414601
2019-08-28 10:00:00,39,2,493,316,238,598,0.638927083756748,0.11715091116673165,-0.11516217077409846,0.95150151159765
2019-08-28 11:00:00,39,2,574,418,590,950,0.8786889426220164,0.41813053468251365,0.9271493031331457,1.993867267787996
2019-08-28 12:00:00,39,2,1369,770,618,979,3.231907187040391,1.4604690540034744,1.011149829114616,2.0779224879789977
2019-08-28 13:00:00,39,2,1108,798,438,798,2.459341197363415,1.544496810290139,0.476926303789278,1.5437541568921085
2019-08-28 14:00:00,39,2,438,618,446,806,0.4761258215642818,1.0103008815621324,0.5000568527470471,1.5669398970322423
2019-08-28 15:00:00,39,2,341,626,526,886,0.18900359551575058,1.033459100098941,0.7374366674827498,1.8043745792056392
2019-08-28 16:00:00,39,2,421,706,745,1105,0.425805431432065,1.270866422593927,1.3850679488457458,2.452060408083421
2019-08-28 17:00:00,39,2,647,925,519,879,1.094770617895653,1.9185249395414938,0.7162337618459945,1.783280931841074
2019-08-28 18:00:00,39,2,331,699,264,625,0.15940336602621127,1.2497180452080894,-0.03736328295232211,1.0297388653687727
2019-08-28 19:00:00,39,2,122,444,154,515,-0.4592414303051601,0.49614847143845664,-0.3621174192312229,0.7050397814708613
2019-08-28 20:00:00,39,2,104,335,44,404,-0.5125218433863309,0.17142189705409241,-0.6895726044578889,0.37763949063271496
2019-08-28 21:00:00,39,2,97,224,0,295,-0.5332420040290083,-0.15600579483689883,-0.8174042071285856,0.0547782216197964
2019-08-28 22:00:00,39,2,87,115,0,175,-0.5628422335185477,-0.478894421822558,-0.8174042071285856,-0.30049754024582065
2019-08-28 23:00:00,39,2,58,0,0,120,-0.6486828990382116,-0.8174042071285856,-0.8174042071285856,-0.4632795223153421
2019-08-29 00:00:00,39,2,5,0,0,93,-0.80556411533277,-0.8174042071285856,-0.8174042071285856,-0.54265804989395
2019-08-29 01:00:00,39,2,8,0,0,83,-0.7966840464859082,-0.8174042071285856,-0.8174042071285856,-0.5727607080409983
2019-08-29 02:00:00,39,2,9,0,0,82,-0.7937240235369543,-0.8174042071285856,-0.8174042071285856,-0.5756460719480647
2019-08-29 03:00:00,39,2,4,0,0,80,-0.8085241382817239,-0.8174042071285856,-0.8174042071285856,-0.5810049831778127
2019-08-29 04:00:00,39,2,9,0,0,98,-0.7937240235369543,-0.8174042071285856,-0.8174042071285856,-0.5296365563890713
2019-08-29 05:00:00,39,2,24,0,0,184,-0.7493236793026452,-0.8174042071285856,-0.8174042071285856,-0.27467003145532154
2019-08-29 06:00:00,39,2,125,3,0,323,-0.4503613614582983,-0.8085620536030858,-0.8174042071285856,0.13734788719622604
2019-08-29 07:00:00,39,2,398,143,218,579,0.3577249036061246,-0.39657154915963183,-0.17383617506138221,0.8939789550845896
2019-08-29 08:00:00,39,2,803,398,146,507,1.5565341979324665,0.36003212575008464,-0.38640008151930183,0.6814698248852511
2019-08-29 09:00:00,39,2,721,326,140,501,1.313812316118244,0.14749560042316442,-0.40347281964829945,0.6644518909946775
2019-08-29 10:00:00,39,2,559,321,268,629,0.8342885983877073,0.1304502551755524,-0.024259759541594317,1.0437197924275587
2019-08-29 11:00:00,39,2,544,449,607,968,0.7898882541533984,0.5096907373944436,0.9784112274027095,2.0464456111413076
2019-08-29 12:00:00,39,2,1401,788,654,1015,3.3266279214069168,1.512389147530239,1.117462975640067,2.1855521562464224
2019-08-29 13:00:00,39,2,1229,835,498,859,2.817503974186841,1.6514682975886268,0.6556568486056469,1.7238008086816683
2019-08-29 14:00:00,39,2,711,679,492,852,1.2842120866287048,1.1896895574642925,0.6360358009367402,1.704234550730141
2019-08-29 15:00:00,39,2,476,672,559,920,0.5886066936245311,1.170095899144131,0.836081989969756,1.9043355509073105
2019-08-29 16:00:00,39,2,483,740,807,1168,0.6093268542672087,1.3701694934925563,1.5688100261662203,2.637118396188579
2019-08-29 17:00:00,39,2,657,987,614,975,1.1243708473851926,2.1029249377116193,0.9972988734885174,2.0656620335855003
2019-08-29 18:00:00,39,2,396,794,379,740,0.35180485770821673,1.531441182718523,0.30180068290219086,1.3702186184627643
2019-08-29 19:00:00,39,2,188,559,304,665,-0.2638799156742007,0.835970378948207,0.08173619016560019,1.1502089035306655
2019-08-29 20:00:00,39,2,109,485,221,582,-0.49772172864156117,0.6159332720588069,-0.16552814263039006,0.9029993601340855
2019-08-29 21:00:00,39,2,66,401,148,509,-0.6250027154465801,0.3686963332340065,-0.38223696277822805,0.686345329670194
2019-08-29 22:00:00,39,2,86,328,0,299,-0.5658022564675016,0.15201490945279653,-0.8174042071285856,0.06715027132595636
2019-08-29 23:00:00,39,2,65,119,0,189,-0.6279627383955341,-0.46720753618175814,-0.8174042071285856,-0.2584687564031194
2019-08-30 00:00:00,39,2,40,9,0,123,-0.7019633121193823,-0.7928539472430916,-0.8174042071285856,-0.45454030701157355
2019-08-30 01:00:00,39,2,7,0,0,107,-0.7996440694348621,-0.8174042071285856,-0.8174042071285856,-0.5025838673894346
2019-08-30 02:00:00,39,2,12,0,0,97,-0.7848439546900924,-0.8174042071285856,-0.8174042071285856,-0.5318990905617685
2019-08-30 03:00:00,39,2,1,0,0,93,-0.8174042071285856,-0.8174042071285856,-0.8174042071285856,-0.5442032797795784
2019-08-30 04:00:00,39,2,8,0,0,103,-0.7966840464859082,-0.8174042071285856,-0.8174042071285856,-0.5143473920952264
2019-08-30 05:00:00,39,2,22,0,0,181,-0.7552437252005532,-0.8174042071285856,-0.8174042071285856,-0.28404838843608227
2019-08-30 06:00:00,39,2,98,0,0,318,-0.5302819810800544,-0.8174042071285856,-0.8174042071285856,0.1215851338377012
2019-08-30 07:00:00,39,2,324,137,233,594,0.13868320538353376,-0.41299172844052995,-0.12951405612937605,0.9396158803503797
2019-08-30 08:00:00,39,2,781,413,152,513,1.4914136930554798,0.40501163815597535,-0.3689975420354287,0.7001871451622945
2019-08-30 09:00:00,39,2,727,333,191,553,1.3315724538119675,0.16555552824915448,-0.25253735467045046,0.8167020717486774
2019-08-30 10:00:00,39,2,507,372,348,709,0.680367405042103,0.28204308544187706,0.2110193647491485,1.2803135267185044
2019-08-30 11:00:00,39,2,503,529,723,1084,0.6685273132462872,0.7456271722968865,1.3202736391147258,2.3896225446490607
2019-08-30 12:00:00,39,2,1318,903,688,1049,3.0809460166437406,1.854908818047453,1.2176146626479545,2.2870183183285513
2019-08-30 13:00:00,39,2,1223,869,540,901,2.7997438364931173,1.752277216631024,0.7797730345184679,1.8492314291293879
2019-08-30 14:00:00,39,2,584,721,549,910,0.9082891721115556,1.3144629583315297,0.8058431904051887,1.875356308075259
2019-08-30 15:00:00,39,2,396,730,673,1035,0.35180485770821673,1.3405604759672298,1.1744780227147356,2.2440458548713114
2019-08-30 16:00:00,39,2,460,854,960,1321,0.5412463264412682,1.7092226654050027,2.0213600016395983,3.090982562573804
2019-08-30 17:00:00,39,2,588,1140,890,1252,0.9201292639073714,2.556132008420281,1.8164844536909772,2.8861617584990684
2019-08-30 18:00:00,39,2,371,1071,710,1071,0.2778042839843685,2.3512838322924225,1.2820391832765856,2.3517712198267753
2019-08-30 19:00:00,39,2,232,890,694,1056,-0.13363890592022779,1.816865927958752,1.2362249840335693,2.3060117273748917
2019-08-30 20:00:00,39,2,110,875,597,959,-0.49476170569260725,1.7710790823410647,0.9489368705167275,2.018778299602495
2019-08-30 21:00:00,39,2,128,778,548,909,-0.44148129261143654,1.4838183117246329,0.8031056756405074,1.873001815289736
2019-08-30 22:00:00,39,2,91,729,310,671,-0.551002141722732,1.338014471866894,0.09825042383437332,1.1682013050514033
2019-08-30 23:00:00,39,2,54,491,61,422,-0.6605229908340273,0.633186590640554,-0.6397599374244816,0.430245677925277
2019-08-31 00:00:00,39,2,35,241,0,245,-0.7167634268641521,-0.10479640344430674,-0.8174042071285856,-0.0927554766570664
2019-08-31 01:00:00,39,2,10,65,0,172,-0.7907640005880002,-0.6278249043643165,-0.8174042071285856,-0.3099692777477988
2019-08-31 02:00:00,39,2,14,0,0,150,-0.7789239087921845,-0.8174042071285856,-0.8174042071285856,-0.37415180909753
2019-08-31 03:00:00,39,2,10,0,0,114,-0.7907640005880002,-0.8174042071285856,-0.8174042071285856,-0.48087284621177795
2019-08-31 04:00:00,39,2,12,0,0,106,-0.7848439546900924,-0.8174042071285856,-0.8174042071285856,-0.5052538057669355
2019-08-31 05:00:00,39,2,10,0,0,113,-0.7907640005880002,-0.8174042071285856,-0.8174042071285856,-0.48484626896315597
2019-08-31 06:00:00,39,2,15,0,0,153,-0.7759638858432306,-0.8174042071285856,-0.8174042071285856,-0.36540535294593635
2019-08-31 07:00:00,39,2,45,0,0,225,-0.6871631973746127,-0.8174042071285856,-0.8174042071285856,-0.154221346446767
2019-08-31 08:00:00,39,2,111,44,7,369,-0.4918016827436533,-0.6894821426332102,-0.7976380209000837,0.27285976192826755
2019-08-31 09:00:00,39,2,136,188,189,550,-0.4178011090198051,-0.2624284034016689,-0.2606008132638821,0.8099517811254515
2019-08-31 10:00:00,39,2,168,369,379,741,-0.3230803746532793,0.2746362097183312,0.3033675633270998,1.3739748620857513
2019-08-31 11:00:00,39,2,144,560,560,922,-0.3941209254281736,0.8386319391291178,0.840091912772439,1.9107537133000143
2019-08-31 12:00:00,39,2,192,741,654,1015,-0.25203982387838497,1.3753835403655268,1.1161185805167972,2.186834934774624
2019-08-31 13:00:00,39,2,161,835,655,1017,-0.34380053529595683,1.651437484685267,1.1198827880705022,2.1906538526691155
2019-08-31 14:00:00,39,2,190,836,665,1026,-0.25795986977629287,1.6552290464524326,1.1484751773358977,2.219301170616599
2019-08-31 15:00:00,39,2,202,846,672,1034,-0.2224395943888457,1.683848899132977,1.1712758894936588,2.242156648283175
2019-08-31 16:00:00,39,2,149,853,785,1147,-0.379320810683404,1.7066769950003977,1.5059878260321504,2.5769229850199817
2019-08-31 17:00:00,39,2,184,966,715,1077,-0.27572000747001646,2.0414161333510683,1.2983943184878048,2.3693838737824295
2019-08-31 18:00:00,39,2,137,896,653,1014,-0.41484108607085113,1.8338498239661518,1.1126486409186485,2.1836928213079676
2019-08-31 19:00:00,39,2,156,833,544,906,-0.3586006500407265,1.6481314574105927,0.7924522340476238,1.863551570648847
2019-08-31 20:00:00,39,2,102,725,475,837,-0.5184418892842387,1.3279626263444655,0.5877333282677997,1.6588875920809505
2019-08-31 21:00:00,39,2,121,656,439,800,-0.46220145325411405,1.123271185435656,0.47912683856440164,1.5503354423173448
2019-08-31 22:00:00,39,2,94,619,312,674,-0.5421220728758701,1.0146918686107735,0.10366059981508136,1.1749233325167512
2019-08-31 23:00:00,39,2,80,493,111,472,-0.5835623941612251,0.6392526952404547,-0.491738846526139,0.5795783428643508
2019-09-01 00:00:00,39,2,54,291,0,343,-0.6605229908340273,0.043880474723599315,-0.8174042071285856,0.19587826834322586
2019-09-01 01:00:00,39,2,21,162,0,228,-0.7582037481495071,-0.3398474048625564,-0.8174042071285856,-0.14440950404970498
2019-09-01 02:00:00,39,2,14,47,0,170,-0.7789239087921845,-0.6801628559740004,-0.8174042071285856,-0.3171151395251359
2019-09-01 03:00:00,39,2,9,0,0,130,-0.7937240235369543,-0.8174042071285856,-0.8174042071285856,-0.4335338701371084
2019-09-01 04:00:00,39,2,13,0,0,112,-0.7818839317411385,-0.8174042071285856,-0.8174042071285856,-0.48811519713905516
2019-09-01 05:00:00,39,2,8,0,0,113,-0.7966840464859082,-0.8174042071285856,-0.8174042071285856,-0.4856319700938312
2019-09-01 06:00:00,39,2,10,0,0,131,-0.7907640005880002,-0.8174042071285856,-0.8174042071285856,-0.43206709422283684
2019-09-01 07:00:00,39,2,25,0,0,190,-0.7463636563536913,-0.8174042071285856,-0.8174042071285856,-0.25719995026047526
2019-09-01 08:00:00,39,2,76,9,0,311,-0.5954024859570409,-0.793118327374393,-0.8174042071285856,0.10152085706819203
2019-09-01 09:00:00,39,2,106,130,153,515,-0.5066017974884229,-0.4344237653000243,-0.36731448662139166,0.7045485977163172
2019-09-01 10:00:00,39,2,126,334,354,716,-0.4474013385093444,0.1685777775789423,0.2298868961975532,1.3018052796464534
2019-09-01 11:00:00,39,2,131,535,499,861,-0.4326012237645747,0.765806795196981,0.6569781679896496,1.7289505859471415
2019-09-01 12:00:00,39,2,180,680,535,897,-0.28756009926583215,1.1929250898613764,0.7646001559043619,1.8366229055252852
2019-09-01 13:00:00,39,2,113,716,493,855,-0.4858816368457455,1.3005722694750355,0.6400059973517239,1.7120686914511114
2019-09-01 14:00:00,39,2,98,674,400,762,-0.5302819810800544,1.1759981384762264,0.36395160056008646,1.4360469745609312
2019-09-01 15:00:00,39,2,100,581,383,745,-0.5243619351821466,0.899960131458785,0.3135719186827496,1.3856974401948579
2019-09-01 16:00:00,39,2,94,564,354,716,-0.5421220728758701,0.849595580386515,0.22866284656302527,1.3008048733235729
2019-09-01 17:00:00,39,2,76,535,345,708,-0.5954024859570409,0.7646948806620681,0.20331053743931315,1.2754465738214118
2019-09-01 18:00:00,39,2,82,526,195,558,-0.5776423482633173,0.739339778727559,-0.24030898552799695,0.831763086827602
2019-09-01 19:00:00,39,2,55,377,83,445,-0.6575629678850734,0.29568859877702874,-0.5737631819619471,0.49819885129716823
2019-09-01 20:00:00,39,2,41,264,0,346,-0.6990032891704284,-0.03782024539360251,-0.8174042071285856,0.20655828236588025
2019-09-01 21:00:00,39,2,69,165,0,252,-0.6161226465997184,-0.32938991767047854,-0.8174042071285856,-0.07291925838774771
2019-09-01 22:00:00,39,2,43,71,0,182,-0.6930832432725206,-0.6087875690371303,-0.8174042071285856,-0.2806080059885657
2019-09-01 23:00:00,39,2,21,1,0,113,-0.7582037481495071,-0.8164026282379436,-0.8174042071285856,-0.4835847215122283
2019-09-02 00:00:00,39,2,4,0,0,99,-0.8085241382817239,-0.8174042071285856,-0.8174042071285856,-0.52655029819568
2019-08-26 00:00:00,40,2,9,0,0,9,-1.0062022960579309,-1.0339441288982905,-1.0339441288982905,-1.0041170236823982
2019-08-26 01:00:00,40,2,1,0,0,24,-1.0308617030271394,-1.0339441288982905,-1.0339441288982905,-0.9570167222674069
2019-08-26 02:00:00,40,2,6,0,0,52,-1.015449573671384,-1.0339441288982905,-1.0339441288982905,-0.8706686271850389
2019-08-26 03:00:00,40,2,6,0,0,88,-1.015449573671384,-1.0339441288982905,-1.0339441288982905,-0.7616568955267722
2019-08-26 04:00:00,40,2,5,0,0,131,-1.018531999542535,-1.0339441288982905,-1.0339441288982905,-0.627121443557825
2019-08-26 05:00:00,40,2,30,0,0,206,-0.9414713527637587,-1.0339441288982905,-1.0339441288982905,-0.39840892679028306
2019-08-26 06:00:00,40,2,80,39,16,354,-0.7873500592062059,-0.910862727890693,-0.9842702346332801,0.05859899505713018
2019-08-26 07:00:00,40,2,276,185,279,621,-0.1831945884605988,-0.4632478347954688,-0.17134221793935706,0.8809820879354802
2019-08-26 08:00:00,40,2,770,450,182,525,1.3395237918880232,0.35452525051295536,-0.47012436936141244,0.5869871494982352
2019-08-26 09:00:00,40,2,640,354,215,559,0.9388084286383858,0.05815848953412037,-0.36925416011126444,0.6919392459363252
2019-08-26 10:00:00,40,2,652,387,305,650,0.9757975390921985,0.1611388665180364,-0.09351581620596144,0.9699294407311176
2019-08-26 11:00:00,40,2,622,477,620,965,0.8833247629576667,0.43811521155219574,0.8776029386078348,1.9414781253424953
2019-08-26 12:00:00,40,2,963,792,613,958,1.934431985020177,1.4094931172345468,0.8564661021199873,1.920433476508237
2019-08-26 13:00:00,40,2,878,785,451,796,1.6724257859723373,1.3884189561746543,0.35858537525147904,1.4225749278141566
2019-08-26 14:00:00,40,2,609,624,443,788,0.843253226632703,0.8905135297032911,0.3325215915353066,1.3967250606958812
2019-08-26 15:00:00,40,2,618,615,509,854,0.8709950594730625,0.8645576725314504,0.5369789336297761,1.6013885309877662
2019-08-26 16:00:00,40,2,553,682,716,1061,0.6706373778482438,1.0691489090450828,1.1741607038648096,2.2386060288114327
2019-08-26 17:00:00,40,2,621,889,498,843,0.8802423370865157,1.706362789917769,0.5022163658173278,1.5666542059409112
2019-08-26 18:00:00,40,2,354,671,266,611,0.0572346294891836,1.0344183330290158,-0.21278974482303042,0.8516340776952196
2019-08-26 19:00:00,40,2,180,439,151,497,-0.4791074720911002,0.31937734322820704,-0.5656372293394292,0.49886740044359396
2019-08-26 20:00:00,40,2,187,324,49,394,-0.4575304909930428,-0.033434842554974545,-0.8822948373866384,0.18231690256971844
2019-08-26 21:00:00,40,2,83,221,0,296,-0.7781027815927527,-0.3500298170564648,-1.0339441288982905,-0.11856603342601002
2019-08-26 22:00:00,40,2,76,124,0,211,-0.7996797626908101,-0.6509331186425606,-1.0339441288982905,-0.3832511695948322
2019-08-26 23:00:00,40,2,23,38,0,169,-0.9630483338618161,-0.9156253342425514,-1.0339441288982905,-0.5115251822043073
2019-08-27 00:00:00,40,2,18,0,0,155,-0.9784604632175714,-1.0339441288982905,-1.0339441288982905,-0.5538050341607064
2019-08-27 01:00:00,40,2,8,0,0,147,-1.009284721929082,-1.0339441288982905,-1.0339441288982905,-0.5808018354754406
2019-08-27 02:00:00,40,2,1,0,0,146,-1.0308617030271394,-1.0339441288982905,-1.0339441288982905,-0.5835032092899822
2019-08-27 03:00:00,40,2,2,0,0,144,-1.0277792771559884,-1.0339441288982905,-1.0339441288982905,-0.5870262677296789
2019-08-27 04:00:00,40,2,7,0,0,164,-1.012367147800233,-1.0339441288982905,-1.0339441288982905,-0.5255340407449173
2019-08-27 05:00:00,40,2,27,0,0,247,-0.9507186303772118,-1.0339441288982905,-1.0339441288982905,-0.2721321728064826
2019-08-27 06:00:00,40,2,112,74,42,387,-0.6887124313293721,-0.8047013636817725,-0.9041707229778404,0.16095205955691388
2019-08-27 07:00:00,40,2,322,214,305,651,-0.041402998387650214,-0.3716518586292154,-0.09091289698139315,0.9742794038869743
2019-08-27 08:00:00,40,2,949,478,182,528,1.8912780228240622,0.4416452009507868,-0.47122936359902795,0.5940126087170954
2019-08-27 09:00:00,40,2,668,355,176,522,1.0251163530306153,0.061355630250929466,-0.48897175212334937,0.5763116014264873
2019-08-27 10:00:00,40,2,580,349,292,638,0.7538628763693224,0.04363121254261203,-0.13232494174148052,0.933011005600928
2019-08-27 11:00:00,40,2,676,465,582,927,1.0497757599998239,0.40030234418213023,0.7611116562602335,1.8265088156991278
2019-08-27 12:00:00,40,2,1088,755,606,951,2.319735218914059,1.2937688174970117,0.8343213085802519,1.8997828928906728
2019-08-27 13:00:00,40,2,1100,778,480,826,2.356724329367872,1.3670131421159675,0.44785032017489945,1.5133654394269724
2019-08-27 14:00:00,40,2,747,653,475,821,1.2686279968515488,0.9805702434284519,0.4328040208027346,1.498367146255323
2019-08-27 15:00:00,40,2,604,648,562,908,0.8278410972769478,0.965547011447626,0.7004742930968761,1.7660893753513178
2019-08-27 16:00:00,40,2,558,735,783,1129,0.6860495072039992,1.2332420107740916,1.380980738558252,2.446653174432207
2019-08-27 17:00:00,40,2,655,956,538,884,0.9850448167056516,1.913776406352261,0.6266043131365553,1.692337265385651
2019-08-27 18:00:00,40,2,461,711,310,656,0.38705419770234667,1.1594314758580115,-0.07571025016838423,0.9900777729655612
2019-08-27 19:00:00,40,2,255,483,190,536,-0.247925531754771,0.4571452496848695,-0.44735749976170996,0.6184821767322398
2019-08-27 20:00:00,40,2,223,363,102,447,-0.3465631596316048,0.08552363862670355,-0.7192226223094604,0.3466695257402075
2019-08-27 21:00:00,40,2,103,274,0,324,-0.7164542641697316,-0.1863159899815937,-1.0339441288982905,-0.03226494115978862
